feature,importance
4181,0.00020986052913799628
2366,0.00020970029005794148
3064,0.00020951490462440815
168,0.00020944846989406102
3670,0.00020898228467573977
631,0.0002087475620505392
209,0.00020865180092623705
4992,0.0002086325515908344
3977,0.00020831383992073505
3576,0.0002080622326190659
3593,0.00020784210331842496
569,0.00020725779897568815
2029,0.00020695550538957742
4730,0.0002068373680448782
477,0.00020681460473240265
2823,0.00020665201754405325
4724,0.00020653719555550773
3408,0.0002064503651938027
428,0.00020631061124091598
4,0.00020628773550686533
4972,0.00020625748394416838
3944,0.00020623766739754135
3089,0.00020526180103765877
4613,0.00020511205570778848
3202,0.0002048466588513112
3786,0.00020461708950798098
65,0.00020459521250522928
1143,0.0002043754141342697
2043,0.00020429004688284796
2979,0.00020398249896854754
2886,0.00020387590325326183
2031,0.00020354252492685347
4290,0.00020294493532777423
2812,0.0002027821415323572
333,0.00020272757360297573
4405,0.00020238539987572264
132,0.0002023818243111611
180,0.00020209094006774897
1111,0.00020199160624532748
2287,0.0002016150997539816
2002,0.00020152085879534008
164,0.0002003654402260869
1850,0.00020020722306537993
4758,0.00019976147579268448
356,0.00019969838553137028
1970,0.00019951442564697408
616,0.00019931514363010543
1192,0.00019923216620224745
4304,0.00019906052150162924
3433,0.00019869027368522616
1564,0.00019853803042681683
104,0.00019791413976864752
4500,0.0001978478086783763
102,0.0001975517272430921
4393,0.00019727868734001214
2771,0.00019679576363509796
1761,0.00019671986683359995
2173,0.00019658186340716595
3864,0.0001965506081570622
4467,0.00019635826722585943
2269,0.00019609232071103906
2099,0.00019590470034045056
3268,0.00019569989452472436
420,0.00019566838594498053
2810,0.00019547186285292492
1202,0.000195358267973526
338,0.00019533150562855785
4293,0.00019524238416060332
3465,0.00019520946218021427
1126,0.00019507196479446408
4380,0.00019494535229638542
3047,0.00019481491468132433
3834,0.00019453727992198544
3373,0.00019444207463108383
4717,0.0001941643898643762
933,0.00019391016019782762
4489,0.00019384317900980947
2840,0.00019366537448624929
2714,0.0001936152410832375
4536,0.00019350688155383508
4982,0.00019346612706577692
1080,0.00019330266583560422
3870,0.00019202855728964424
1112,0.00019186199027544813
471,0.0001915374045093092
3816,0.0001911114601477353
3679,0.0001909356364394956
3046,0.00019082531709665188
528,0.0001907805576976365
4655,0.00019069868091839114
4841,0.0001905865563853172
638,0.00019057529113439612
4658,0.00019050916313430704
1133,0.00019014965206880108
204,0.00019007932306066913
3102,0.00018999081855210857
211,0.00018939509577830664
2105,0.00018934772472271224
452,0.0001888270126006329
250,0.00018876272814058733
324,0.00018864480496700767
2796,0.00018848643374923455
500,0.00018830720335400347
4203,0.00018823316310086915
1815,0.00018797156165847227
4300,0.00018784384905708637
2217,0.0001876762149632131
3015,0.0001876544755188163
1058,0.0001869693459382074
4779,0.0001869406479669531
3658,0.00018648947302552014
746,0.00018629706768300385
1404,0.00018621391941649356
89,0.0001861775088036183
4204,0.00018587033850906158
2480,0.00018568322220935385
972,0.0001851959402979465
3863,0.00018477529951267048
2454,0.00018476698877683783
1735,0.00018471689695786432
4815,0.00018471312386354112
2626,0.00018468852127504306
2615,0.0001845415362397603
4168,0.0001844923185530343
2731,0.00018443927510522346
3169,0.0001843470613794291
3395,0.00018395037362634438
4667,0.00018370172867333227
354,0.0001829568973741456
2662,0.00018265380857877893
3563,0.00018230344006806183
176,0.00018223678303921746
4767,0.00018215827282209564
4153,0.00018212775386681825
4966,0.00018201514956483575
2425,0.00018155338486847857
4600,0.00018152623739217132
3683,0.00018134005064686793
4921,0.00018121522949020167
3217,0.00018113920254230915
778,0.00018102296165232318
1773,0.00018098090243000729
4687,0.00018093519596349076
3535,0.00018086218636748132
2248,0.00018073528200680138
2096,0.00018062857013578356
2943,0.0001803651071363565
2832,0.00018029597997520165
1310,0.00018004379599881098
1238,0.00018004239158525247
4522,0.00017996230569885307
4623,0.00017973518864310248
3595,0.00017970625185085817
3385,0.0001794521552793958
1340,0.00017941528283925117
2500,0.00017939057211954854
3123,0.0001791338966537858
401,0.00017911703310824654
4412,0.00017883653699178094
3038,0.00017849400417997377
4663,0.00017840694941137546
99,0.00017833778306106639
1018,0.00017817310020144784
1674,0.00017773270670654325
3025,0.00017748059409744522
1620,0.00017731467197850754
736,0.00017725676637921696
959,0.00017678402813918852
4313,0.0001762892810141498
4289,0.00017569020704122655
96,0.00017523474283132718
2314,0.00017514720649672286
4660,0.00017508135680606898
4967,0.00017499333167909068
2320,0.00017495517315604077
2184,0.0001748642737524856
2159,0.00017439288432278464
351,0.00017431151952006886
756,0.0001740664462530453
3624,0.0001740153065376247
1505,0.00017397067927200119
2156,0.00017394873753368223
4442,0.00017387704523070342
777,0.00017370843808864523
1138,0.00017348920543485926
1281,0.00017337306752295697
1079,0.0001732363629204961
2101,0.0001730848037013894
3103,0.00017301522650763418
4543,0.00017246904633656923
289,0.0001721832890711492
3052,0.00017213857668943187
661,0.00017154158848707934
3785,0.00017131091188034555
3676,0.00017094985999425584
436,0.0001708986586924953
2554,0.00017062882345221682
3646,0.00017061567820405253
1334,0.00017060705077102587
3625,0.00017041944296057067
2411,0.0001698941329847051
3835,0.0001697634993227605
629,0.0001697606327591295
4563,0.00016964883548245167
3904,0.0001696370823645177
3549,0.00016955962153909356
108,0.00016944216603282966
1846,0.00016892844972250093
2059,0.0001688227833576751
3270,0.00016868351618081162
4595,0.00016808654184472788
1430,0.0001680427971925391
2939,0.00016801524559735513
4480,0.00016798745225396215
2545,0.0001678871444521611
1991,0.00016757141949546198
3700,0.0001675671857525446
4406,0.00016748148967042845
643,0.00016739999220389417
3862,0.00016722698829241858
3141,0.0001670545305540515
3736,0.00016698765898847144
2345,0.0001669682530737812
3126,0.00016689289735224787
4331,0.00016623724038719524
2918,0.00016569751790067623
2781,0.0001654040294357419
2492,0.00016529619088892302
3304,0.0001652780284848478
3648,0.00016518274448256158
3886,0.000165171310014726
4037,0.00016476170682960624
4231,0.000164639758238435
1071,0.00016451556580393073
115,0.0001644031898391222
403,0.0001642804971700853
1730,0.000164174338590184
3086,0.00016413947412202047
1474,0.0001640414733849219
214,0.00016404032735888708
879,0.00016399967655404736
3545,0.00016389519115287784
3717,0.00016381225598474997
648,0.00016348964194931435
4360,0.00016320070364695622
444,0.00016315514601089178
1470,0.00016301881118531124
4672,0.00016292036649620173
419,0.0001627520490808761
23,0.0001626372374715554
4441,0.00016247986443197662
344,0.00016223880667057627
2216,0.00016195868856911822
4823,0.00016189108329648782
1026,0.00016167488608019421
2828,0.00016156174834372334
2644,0.00016114619452894184
2035,0.000161070349663416
4301,0.00016104968696734154
1814,0.00016061935181103904
2983,0.00016050782479305997
1528,0.00016041167238701258
1460,0.00016036291447164684
3035,0.0001602610840036093
1804,0.00015998445972043103
3398,0.00015991596684229996
964,0.0001597870148094818
4359,0.00015975853727219925
4870,0.00015915775617700312
3477,0.0001590373380381045
175,0.00015884281705761045
1298,0.00015876832828525214
242,0.0001586196081990465
3466,0.00015851415817534766
4082,0.0001584654960079743
4750,0.00015844442858373682
4071,0.00015841412453648386
1750,0.0001583745452589127
3264,0.000158292538398289
2808,0.00015789334285587817
1862,0.00015780390897276588
2211,0.00015770270126085943
2488,0.00015754030939452087
3617,0.0001574938060057131
4619,0.00015747782889520692
449,0.0001572575197625648
3000,0.0001570430365394708
1320,0.00015690432312022171
610,0.00015680624214574036
178,0.00015671080136691118
3970,0.0001567054924946156
2293,0.00015638583632229336
2373,0.00015633006824812668
1778,0.0001561963379841862
2583,0.00015584510876650676
4296,0.0001555618608208648
3655,0.00015536216799457253
4523,0.00015515972475045484
4753,0.00015486643843243397
355,0.0001547991254457785
1641,0.00015471505463594075
4357,0.00015458737430105456
337,0.0001545771118268823
3859,0.00015432287323160294
3205,0.00015406410339168514
4881,0.00015387973708219372
310,0.00015381235137750774
3934,0.00015374441192985506
456,0.00015362681476798889
3668,0.00015344017246387027
4421,0.00015328541123030506
3502,0.0001531970427836483
656,0.00015317937751571019
1687,0.00015310155014781996
3725,0.0001530598846343772
4088,0.00015304641964112984
4374,0.00015262091403226794
1322,0.00015259133614359898
3240,0.00015253808340822493
1161,0.0001524678388564389
2497,0.00015246155717003385
2067,0.00015245905731253764
2011,0.0001523950500219062
4107,0.0001523948730762805
2398,0.0001522700780233807
1929,0.00015217569898252212
4018,0.00015194836228498213
605,0.00015161549166507944
3020,0.00015149957734576745
2004,0.0001514517120883978
3135,0.00015136917895227788
118,0.00015136017661343472
4444,0.00015135464462409285
3017,0.00015133884928493518
2091,0.00015120091782464654
121,0.00015118249167371707
828,0.00015103283936281938
1692,0.00015101293596444794
4665,0.00015096476947357794
2703,0.00015084582605242276
4314,0.00015083875894586458
2146,0.00015075553050975998
3059,0.00015068576304281316
3916,0.00015065046858068223
1072,0.00015061806772659084
4984,0.00015036881046595252
323,0.00015034883978215703
2723,0.00015029142025680883
2056,0.00015024767511331565
348,0.00015011667672369008
1347,0.0001493898099296051
4760,0.00014917670805888252
1988,0.00014906642946706117
2951,0.0001488599118799324
76,0.0001484821191170234
3988,0.0001482583036923103
4045,0.00014820749955480315
2473,0.00014817170008872343
4176,0.0001480465252983431
2697,0.0001477898589642731
14,0.00014777048158542933
1183,0.00014772906439110267
1336,0.00014751819372181956
3715,0.00014749908393664376
4328,0.00014719488311987873
4819,0.00014718827500235696
1445,0.00014718659766599408
4786,0.00014663622542393528
48,0.00014663017372903785
843,0.0001463977121352855
409,0.00014624229130734688
79,0.00014623645539971436
67,0.00014615288465596814
1490,0.00014607855799685907
2006,0.00014567406656710764
158,0.00014546672449479946
1407,0.00014533330366226188
682,0.00014516022114368328
4075,0.0001451420970708869
2259,0.00014483566206784673
3442,0.00014474509979892528
1876,0.0001447414758066769
4565,0.00014457165918933115
3768,0.00014436514127756073
4940,0.00014427100267630944
3806,0.00014424244279744814
2148,0.00014399031037639305
1317,0.0001438659870501794
4320,0.00014365215380580945
589,0.00014354704005965102
352,0.00014339277762832536
1353,0.00014309108549562474
3885,0.00014306637462936292
3825,0.00014261863741224731
2647,0.00014258722206456117
4905,0.00014248027043089806
394,0.0001424567476733569
159,0.0001424316343694782
4788,0.00014238292079301836
3493,0.0001421053064202524
1290,0.00014209079698364172
519,0.00014207462490324014
2240,0.00014174486382789606
1623,0.00014165213669128238
3774,0.0001416482687531107
179,0.000141637490777404
205,0.00014159063034348903
2136,0.0001415379111582205
4739,0.0001411799427355424
790,0.00014109018764227443
3799,0.0001409960985306726
1913,0.00014084660363193063
2278,0.00014079936266082633
3539,0.0001407567188320105
3265,0.00014071250411784144
903,0.00014070214785360917
699,0.0001406876353128492
3215,0.0001406629973563708
1179,0.00014059776820947494
4414,0.00014051092749490807
3354,0.0001403116619296087
2060,0.00013995027295865819
1321,0.0001398644285266755
1617,0.00013980185462579128
2635,0.0001396533202749783
1044,0.00013963686193650454
4625,0.00013937079850505365
632,0.0001393137578698183
1727,0.00013920273987927734
1178,0.00013904546783461512
2160,0.00013897172257907147
3619,0.00013896835644206028
4711,0.00013893420210050236
3128,0.00013887753675164897
4912,0.00013885039676990083
573,0.00013869232458067806
1574,0.0001385472310328778
370,0.00013841695585116638
3405,0.0001383980117707933
2476,0.00013820072249289328
2895,0.00013816679469256293
1979,0.00013785192779009365
2946,0.00013768557293909674
592,0.00013765783900684936
174,0.00013764079032524748
4205,0.00013741266191201102
4754,0.00013740503401751152
1520,0.00013739413973580723
1276,0.00013689999509802536
4824,0.00013689823463615026
3908,0.00013674074362287922
772,0.00013667043583693683
2683,0.00013661185612905385
3192,0.0001366107290647492
3062,0.00013635114556903686
4544,0.0001362024826980116
4797,0.00013617454321678118
2456,0.0001360477472634816
2305,0.00013597571513277953
3638,0.00013576268974415154
3952,0.00013572589110497915
916,0.00013562617145456338
626,0.00013556814099139166
3203,0.0001355497460291295
4302,0.0001352825698630838
1836,0.00013518476200486765
1314,0.00013511517563168392
591,0.00013496944397315067
4527,0.00013478495555123565
2590,0.0001347226833415213
847,0.00013470159551195473
2244,0.0001346616881174296
4087,0.00013461888920458695
712,0.00013441211013963264
2087,0.00013394860172795335
193,0.00013373344913318933
4294,0.00013373121131741818
2392,0.00013372384348345217
2850,0.00013357930797315402
1715,0.00013351042258594105
914,0.00013342202705271804
1421,0.00013336584706535819
2518,0.0001332674365401076
2734,0.00013284624745213292
1312,0.0001328040248545366
4965,0.00013269070805470225
4051,0.0001325115798598031
303,0.00013234287976350665
308,0.0001318381164912165
3809,0.00013159012818428792
3208,0.00013143150783530912
4945,0.00013100146518223648
4728,0.0001307061162016078
2246,0.00013065950498291216
3902,0.00013060866826811044
393,0.0001305911623148044
635,0.00013013257341933654
3992,0.00013005036930664626
2191,0.00012996661714938845
4813,0.00012990253330357252
2145,0.0001298734011387725
3558,0.00012983823821120953
832,0.00012939121433654658
905,0.00012937916456019416
223,0.00012936228161382118
858,0.00012918105391342385
511,0.00012903958866876058
1683,0.00012863636248805095
3305,0.0001285423997549726
1175,0.00012843051496505182
3890,0.00012832381047408453
2081,0.00012830439819988318
345,0.00012820469016177325
3325,0.00012816083874322314
4407,0.0001280326140021083
4128,0.0001277119470260976
1189,0.00012771037808799183
2341,0.00012739422100929829
217,0.00012739254809770355
4078,0.00012735222487516583
2624,0.00012720464169146967
2966,0.00012713033854690414
1200,0.000127094376001303
3237,0.00012709301437223102
4659,0.00012706322623659192
514,0.0001269393912696931
4235,0.00012683797329884926
4826,0.00012678579103697317
3075,0.0001267259424735101
101,0.00012660168538805662
1823,0.0001265976825448014
3037,0.00012659157889945784
3760,0.0001265726465618181
4000,0.00012655224579596287
2144,0.00012651965096383992
1235,0.0001263951039370265
3586,0.00012631054884930544
4194,0.0001262135596159862
1081,0.00012620678602911914
607,0.00012590586017308873
4859,0.00012574021973795873
1537,0.00012515071036267236
4065,0.0001249794364459403
2689,0.0001248797599381015
141,0.00012478557163704014
2818,0.00012456004937829227
3083,0.0001244939545579465
1957,0.00012446778102713965
962,0.0001244477159157849
3568,0.00012436941669021254
4806,0.00012430768595286668
655,0.00012421794465032352
779,0.00012421478665689413
4525,0.00012415573829923442
357,0.00012400846003936066
3800,0.00012366047381141983
2318,0.0001235919802046845
4776,0.00012352451622759956
1830,0.00012336759598182906
4721,0.0001233171060454739
4731,0.00012330057893654523
2798,0.00012279850987460808
3081,0.00012256988719805715
1307,0.00012237766088797492
4863,0.00012236650942629154
2517,0.00012226497224405178
2069,0.0001222280969116415
402,0.00012216933512483756
4325,0.00012198152292848392
4770,0.00012170507808571024
4463,0.00012166352117973303
316,0.0001214064069646441
219,0.00012119015221807755
2003,0.0001210514736847537
2720,0.00012048499479878708
4114,0.0001204028492262844
743,0.00012006368111503677
3384,0.00011997870926418082
166,0.0001199490241755178
3866,0.00011946892615241591
2760,0.00011940902079368665
4440,0.0001193848136162506
3353,0.00011927692509048184
2342,0.00011926737666531868
2394,0.00011918676682845464
3490,0.00011897932503624015
747,0.00011886067220897658
4693,0.00011881760894543875
2664,0.00011857233289164084
4562,0.0001184337748089933
4530,0.00011835710185802418
1313,0.00011834568441322385
4496,0.00011825719509761263
2737,0.00011823718493185542
226,0.00011813751424413604
1581,0.00011807341798523649
555,0.00011798025206149957
3411,0.0001178947368421053
2491,0.00011753930611684663
4805,0.00011748192478309645
2637,0.00011713447354503385
2429,0.00011711296637174233
3133,0.00011710876559379687
3171,0.00011708659774613991
3007,0.00011670765851895209
3281,0.00011658879859404201
443,0.00011657529598391316
949,0.00011651104062054737
2053,0.00011645493320817552
2432,0.0001164329811528178
416,0.00011641389652335584
1148,0.00011628450857314227
1693,0.00011590450730702104
4483,0.0001158779928541983
4271,0.00011583949719506725
3524,0.00011583784427451851
889,0.00011582871490663071
4366,0.00011580885489963817
2925,0.00011564950775905242
1271,0.00011555426064473024
1144,0.0001154990778655537
2876,0.00011547656568201333
1308,0.00011543653272198947
4524,0.00011540463393854057
4104,0.00011527042602177612
1012,0.00011513415533514993
4937,0.00011509891381947095
2536,0.00011506918189105512
4573,0.00011505527868257851
4222,0.0001150347084240692
2396,0.00011487528618925113
1484,0.00011482938094727037
3394,0.00011471366285564739
4370,0.00011460494677363276
4470,0.00011457426650922351
535,0.00011454089175815096
3068,0.00011451302690123731
4225,0.0001141780086900787
3629,0.00011400277296804833
1643,0.00011379329927142917
597,0.00011371351944626987
4392,0.00011366417883829435
4039,0.00011358412160332774
3801,0.00011351774030397142
728,0.00011350768090729223
3378,0.00011263671784277156
3115,0.00011220383252045563
1596,0.00011204042726784462
2022,0.00011198767975306735
2747,0.00011197050656650344
618,0.00011193586693822374
1795,0.00011178065790523564
4610,0.00011175823606731161
59,0.00011174900741224279
312,0.0001117324600654378
2556,0.0001116769236944124
3293,0.00011165860904013714
1160,0.00011162712989276742
2869,0.00011160825863618684
1046,0.00011155037049986758
2770,0.00011154684095860567
3023,0.00011135153938174116
761,0.00011130876162340936
1416,0.00011106062473055767
1885,0.00011098861420079141
3057,0.00011092428445953345
2329,0.00011091638291183225
3575,0.00011082865651977853
4633,0.00011076921756390669
544,0.00011075750698948818
1215,0.00011070529484072629
921,0.00011070321960633304
4156,0.00011057118014591732
3463,0.00011037573760661442
4372,0.00011022801203094498
1345,0.00010996666575226314
4158,0.00010995648672317023
62,0.00010961604568377733
1902,0.00010959367865750902
1553,0.00010956408240627203
3094,0.00010955544936823539
2038,0.00010934282970701575
2370,0.00010924331297323047
581,0.00010923829433135553
1011,0.00010922492980890229
4161,0.00010916314727674103
4391,0.00010908477444344926
45,0.00010903626649760135
2005,0.00010899473231070586
3495,0.0001088236488096946
813,0.00010836809852950417
3185,0.00010833140920254104
986,0.00010829466253069788
4027,0.00010828744818521204
2791,0.0001082357087277927
1997,0.00010789931754517694
3582,0.00010773714302078708
1131,0.000107677470913771
3753,0.00010710098435982873
2465,0.0001070978477559841
2253,0.00010706794308757041
2700,0.00010690863266317822
4025,0.00010690320258482828
1389,0.0001068982067280423
2806,0.00010679227989071604
3851,0.00010664501516910701
762,0.00010651580703860804
4150,0.00010650049542528267
1219,0.0001063452676355901
713,0.00010633008125004708
2516,0.00010615310532747375
3695,0.00010604081066891345
3674,0.00010602417002313065
2819,0.00010601904382318391
3242,0.00010598508382628696
700,0.00010586345244711714
2391,0.0001057657090837441
319,0.00010564424451784072
4125,0.00010563959376501777
1589,0.00010537366489449705
867,0.00010528677135531122
4983,0.00010505532000613081
4425,0.00010481393189362475
247,0.00010477104177136156
1788,0.00010475638356730949
4718,0.00010455488053701163
1346,0.00010445319959606533
1934,0.00010444081326752244
1141,0.00010442033272813418
4517,0.00010429436099820106
51,0.00010392378214641597
4006,0.00010378355014503785
1253,0.00010351521955217097
4482,0.00010330739477935227
1483,0.000103172978402137
4344,0.00010316263876031496
4377,0.00010309353310926715
3327,0.00010304548806511271
3946,0.00010300824519418432
2858,0.00010286504958906404
88,0.0001027292049505716
280,0.00010272190929157557
1779,0.00010267738351621853
2058,0.00010265085157207108
4117,0.00010264255980245847
1636,0.00010261797837090306
5002,0.00010243650661517844
292,0.00010233630552567676
388,0.00010209457355514034
4651,0.00010208907584384956
1714,0.00010204639111742072
978,0.00010202630249857377
4829,0.00010195438755476857
4052,0.00010184786898681537
49,0.00010169914972950388
4428,0.00010162657306970685
1373,0.00010158057971190335
919,0.00010156603161418587
1653,0.00010131751514945942
751,0.00010130222004601888
4206,0.00010120092378347785
4606,0.0001011620686760512
932,0.0001010440496996878
1327,0.00010097611191642005
1380,0.00010082926151383769
160,0.0001008046159821803
1878,0.00010064382255400831
3716,0.0001004737356686534
4190,0.00010045750768642331
1697,0.00010045394104520786
3489,0.00010033281385296427
831,0.00010024314253320576
4454,0.00010001080686695582
3657,9.996411581065744e-05
3565,9.959840669571206e-05
1203,9.953816547757051e-05
2085,9.931586494250958e-05
4635,9.924678198517397e-05
3113,9.877972430167403e-05
1117,9.870796294874977e-05
4475,9.867865359111024e-05
900,9.865440419043883e-05
3815,9.852193517584728e-05
2178,9.843449208042105e-05
3649,9.8289831747576e-05
1511,9.827851030552612e-05
4318,9.82005276513788e-05
1751,9.818314686372506e-05
2565,9.815215438770214e-05
4715,9.785689026668992e-05
2772,9.777953525660363e-05
4632,9.775032094650007e-05
4324,9.766416183614891e-05
2585,9.761274464644639e-05
1813,9.76101034729133e-05
2103,9.759425044355819e-05
1668,9.758328516262633e-05
3656,9.74561034207032e-05
3375,9.744709046888805e-05
1231,9.73741577605503e-05
4854,9.705656221036623e-05
190,9.654136825323189e-05
1396,9.652418978197064e-05
1293,9.642085264655787e-05
1580,9.63814340659432e-05
3511,9.635595895238822e-05
4713,9.629977620330348e-05
3387,9.624859337239064e-05
1067,9.624746056384765e-05
2638,9.592075924067072e-05
3063,9.568732671462324e-05
4336,9.565576963801985e-05
2019,9.529199190003511e-05
3472,9.527397500135036e-05
3377,9.52285580642696e-05
1618,9.522275646838956e-05
342,9.517344880406942e-05
4861,9.515534624926982e-05
1224,9.514527152700181e-05
3894,9.507134934530413e-05
963,9.498735507335276e-05
2716,9.491501753859563e-05
4246,9.482393899063298e-05
359,9.468692650094017e-05
3696,9.456942399047525e-05
2143,9.453017983999398e-05
1824,9.450108684095177e-05
3616,9.449947082200128e-05
3077,9.445603631429812e-05
549,9.443255508555951e-05
4422,9.442744348239189e-05
2162,9.435222599018253e-05
3865,9.41370527886201e-05
1010,9.411554416254136e-05
1247,9.392843062438804e-05
702,9.38582732043588e-05
3787,9.384284630781802e-05
3139,9.376465072667605e-05
4364,9.376121568100798e-05
1709,9.37011227540856e-05
3877,9.351756532267056e-05
4528,9.344750993687165e-05
3365,9.336712856195418e-05
2131,9.329165740221735e-05
2406,9.319679308822623e-05
3761,9.313886520698883e-05
2613,9.285998521971468e-05
3857,9.259374497410214e-05
929,9.257804517298053e-05
4874,9.253737796333806e-05
752,9.24969238784762e-05
4705,9.249596413277234e-05
4898,9.244873240101484e-05
1828,9.243906448983148e-05
1509,9.23221176385735e-05
1287,9.192660410408938e-05
3912,9.182950840084308e-05
1891,9.159914620163908e-05
4092,9.14939105247796e-05
759,9.13710374315573e-05
3552,9.124069363376654e-05
332,9.123384130417713e-05
327,9.121483054549693e-05
2744,9.112013557146133e-05
4272,9.101179096745471e-05
3660,9.100767774022931e-05
3074,9.098746653769559e-05
3721,9.081377524089069e-05
4085,9.079040890818797e-05
2343,9.060741672346922e-05
4817,9.057732220527057e-05
3830,9.052922446888635e-05
2917,9.043485644485179e-05
3279,9.042382027502869e-05
448,9.040268434080343e-05
545,9.037387016323815e-05
2699,9.027539886197004e-05
3713,9.024681663923497e-05
4492,9.007431286903705e-05
2529,8.99077802725265e-05
2802,8.98081096147989e-05
313,8.973685027569224e-05
2936,8.95848253865376e-05
636,8.954736317086129e-05
1734,8.954137596013041e-05
3891,8.950640995185482e-05
1570,8.938630416015701e-05
901,8.92524404965835e-05
97,8.908402766490935e-05
2910,8.898023218597039e-05
4917,8.895920426279257e-05
3712,8.888114034716102e-05
568,8.886919148741969e-05
424,8.884406251115965e-05
1496,8.874932386618642e-05
325,8.859887006989843e-05
1966,8.855599492526401e-05
510,8.847213401374704e-05
3827,8.846631084039488e-05
1547,8.830758100980355e-05
1479,8.82441185295e-05
1939,8.82235786505915e-05
2335,8.818841643601207e-05
1210,8.813970896050054e-05
4644,8.806303322771343e-05
2677,8.805955852082267e-05
1088,8.805939039433348e-05
2369,8.776427134125396e-05
4041,8.770580024076035e-05
3467,8.76922852038059e-05
1921,8.750542909545162e-05
1969,8.736756846691854e-05
2241,8.734776532329374e-05
4559,8.727147982756799e-05
3451,8.72111949296382e-05
2110,8.707348452664327e-05
4968,8.702722143022337e-05
3600,8.695679139016557e-05
2080,8.685353118166302e-05
1895,8.684189725174491e-05
1780,8.682965426386478e-05
3781,8.678522010967119e-05
1906,8.673225793673132e-05
2601,8.668339426805922e-05
2863,8.667983099993576e-05
1540,8.662141140202647e-05
3454,8.658497188352548e-05
2834,8.639746516295935e-05
3522,8.630738596297028e-05
4387,8.627288022458407e-05
4127,8.621613744174843e-05
1619,8.61425079654876e-05
1335,8.602585069931445e-05
3130,8.594242503809482e-05
3824,8.585406222179081e-05
4952,8.584277736357757e-05
1688,8.578710597578519e-05
2804,8.577561897327338e-05
2719,8.564453522327043e-05
3487,8.56122584093907e-05
50,8.556932022609088e-05
3290,8.555084375366312e-05
1682,8.54112919830917e-05
1211,8.540914602186669e-05
1171,8.537855669538175e-05
862,8.526043049253884e-05
3295,8.52311798900905e-05
2297,8.508250801634517e-05
3349,8.497003546508488e-05
2231,8.491388570852985e-05
2778,8.483585091054184e-05
120,8.478785815797957e-05
4857,8.475989461323823e-05
2047,8.455784421818699e-05
3614,8.452783329087203e-05
430,8.439725425163552e-05
413,8.432263264695301e-05
4551,8.429583568726104e-05
1973,8.427092140548477e-05
685,8.424239540333878e-05
1719,8.418706727273965e-05
1097,8.417611708825358e-05
2436,8.382253459716963e-05
2761,8.37677123782319e-05
4584,8.368346383979445e-05
4224,8.367386318811078e-05
4757,8.365745155992665e-05
598,8.360465077470165e-05
440,8.359192254313334e-05
1030,8.352941176470589e-05
4213,8.351591473903023e-05
2851,8.348829706196064e-05
2795,8.340341963625031e-05
3182,8.326632027279475e-05
3909,8.323376569017867e-05
3961,8.318716992831636e-05
4245,8.317414056302112e-05
2409,8.298664355453806e-05
194,8.291642463203203e-05
3869,8.282401739138712e-05
1665,8.276622318606726e-05
4814,8.27566457581265e-05
3596,8.266473415862763e-05
3363,8.258040010382129e-05
4910,8.224480229561352e-05
3559,8.223098821260925e-05
43,8.211369495854089e-05
1223,8.203710167692014e-05
95,8.189217150300552e-05
576,8.176185967509637e-05
3792,8.169632630155579e-05
980,8.169368018541063e-05
837,8.167942907745999e-05
2313,8.157359790554184e-05
3538,8.136677338656972e-05
2368,8.129577989129715e-05
3108,8.123926289889714e-05
2779,8.110277241942528e-05
2652,8.106850001798015e-05
2385,8.103186340571963e-05
84,8.076984772590291e-05
4597,8.06208206404125e-05
4464,8.058145095666637e-05
3771,8.054868429205331e-05
1254,8.049180853776105e-05
822,8.04818884859925e-05
78,8.045578870486784e-05
3844,8.039126142303771e-05
3574,8.014748607068867e-05
2120,8.01080538398177e-05
411,8.005830107631015e-05
4426,8.005003126954347e-05
1218,8.004579370266666e-05
1357,7.981050264227703e-05
1644,7.97305041812035e-05
3093,7.97154638141468e-05
3720,7.966122045304592e-05
379,7.96558731705593e-05
1646,7.960725333922828e-05
709,7.949778103390648e-05
4291,7.949565321826519e-05
1545,7.948555346758715e-05
4911,7.936481591297052e-05
2381,7.936178054444127e-05
2309,7.933202039272403e-05
2799,7.932604130604817e-05
741,7.919666565563775e-05
4741,7.912306208547524e-05
1799,7.908486286406625e-05
3168,7.859872117703375e-05
891,7.854894915163295e-05
4461,7.839614719757534e-05
4720,7.835390734383848e-05
4270,7.822359365600371e-05
4639,7.820342453869306e-05
1764,7.806523718013867e-05
859,7.802778286490242e-05
2424,7.789235501226791e-05
3982,7.77855563334111e-05
2867,7.776108152656895e-05
1040,7.772635904188025e-05
3833,7.755944658911119e-05
1593,7.743065356756989e-05
2753,7.732244579788491e-05
1560,7.72992107822397e-05
4210,7.71810749833554e-05
3361,7.715082587979074e-05
3929,7.697819668072647e-05
3022,7.695186483355544e-05
4043,7.69186393092706e-05
1249,7.688522977495131e-05
4401,7.662454138052269e-05
2633,7.659765962234168e-05
371,7.657674013656497e-05
967,7.654520056406806e-05
349,7.64929531673499e-05
39,7.63961176843489e-05
4169,7.633485456271865e-05
3151,7.629645677524571e-05
405,7.62673546062758e-05
965,7.625349959986902e-05
2831,7.622619543384829e-05
553,7.621802002783789e-05
343,7.618149982897063e-05
4058,7.618102610102252e-05
4015,7.611475679547444e-05
2220,7.603834493444706e-05
4275,7.602064952875976e-05
2953,7.590292152407654e-05
1908,7.58452333348e-05
3763,7.57768988903918e-05
